4,SAD,TRUE,10,0.175,11
4,SA,TRUE,10,0.02,9
4,SD,TRUE,10,0.03,9
4,AD,TRUE,10,0.3333333333333333,11
4,SAD,FALSE,10,0.175,11
4,SA,FALSE,10,0.01,9
4,SD,FALSE,10,0.03,9
4,AD,FALSE,10,0.30833333333333335,11
5,SAD,TRUE,10,0.0,9
5,SA,TRUE,10,0.0,9
5,SD,TRUE,10,0.11,9
5,AD,TRUE,10,0.12727272727272726,10
5,SAD,FALSE,10,0.0,9
5,SA,FALSE,10,0.01,9
5,SD,FALSE,10,0.18,9
5,AD,FALSE,10,0.17272727272727273,10
6,SAD,TRUE,10,0.14545454545454545,10
6,SA,TRUE,10,0.08,9
6,SD,TRUE,10,0.12,9
6,AD,TRUE,10,0.3090909090909091,10
6,SAD,FALSE,10,0.14545454545454545,10
6,SA,FALSE,10,0.07,9
6,SD,FALSE,10,0.13,9
6,AD,FALSE,10,0.2636363636363636,10
7,SAD,TRUE,10,0.0,10
7,SA,TRUE,10,0.0,10
7,SD,TRUE,10,0.0125,7
7,AD,TRUE,10,0.0,7
7,SAD,FALSE,10,0.0,10
7,SA,FALSE,10,0.00909090909090909,10
7,SD,FALSE,10,0.05,7
7,AD,FALSE,10,0.0,7
8,SAD,TRUE,10,0.0,11
8,SA,TRUE,10,0.02727272727272727,10
8,SD,TRUE,10,0.045454545454545456,10
8,AD,TRUE,10,0.09166666666666666,11
8,SAD,FALSE,10,0.0,11
8,SA,FALSE,10,0.03636363636363636,10
8,SD,FALSE,10,0.06363636363636363,10
8,AD,FALSE,10,0.09166666666666666,11
9,SAD,TRUE,10,0.13333333333333333,8
9,SA,TRUE,10,0.022222222222222223,8
9,SD,TRUE,10,0.2777777777777778,8
9,AD,TRUE,10,0.23333333333333334,8
9,SAD,FALSE,10,0.13333333333333333,8
9,SA,FALSE,10,0.03333333333333333,8
9,SD,FALSE,10,0.3,8
9,AD,FALSE,10,0.23333333333333334,8
10,SAD,TRUE,10,0.12727272727272726,10
10,SA,TRUE,10,0.045454545454545456,10
10,SD,TRUE,10,0.2727272727272727,10
10,AD,TRUE,10,0.16363636363636364,10
10,SAD,FALSE,10,0.12727272727272726,10
10,SA,FALSE,10,0.07272727272727272,10
10,SD,FALSE,10,0.3090909090909091,10
10,AD,FALSE,10,0.20909090909090908,10
11,SAD,TRUE,10,0.125,15
11,SA,TRUE,10,0.03333333333333333,14
11,SD,TRUE,10,0.20666666666666667,14
11,AD,TRUE,10,0.19375,15
11,SAD,FALSE,10,0.125,15
11,SA,FALSE,10,0.06,14
11,SD,FALSE,10,0.23333333333333334,14
11,AD,FALSE,10,0.20625,15
12,SAD,TRUE,10,0.09230769230769231,11
12,SA,TRUE,10,0.125,11
12,SD,TRUE,10,0.15833333333333333,11
12,AD,TRUE,10,0.2230769230769231,11
12,SAD,FALSE,10,0.09230769230769231,11
12,SA,FALSE,10,0.15,11
12,SD,FALSE,10,0.19166666666666668,11
12,AD,FALSE,10,0.23076923076923078,11
13,SAD,TRUE,10,0.03333333333333333,11
13,SA,TRUE,10,0.03333333333333333,11
13,SD,TRUE,10,0.058333333333333334,11
13,AD,TRUE,10,0.058333333333333334,11
13,SAD,FALSE,10,0.03333333333333333,11
13,SA,FALSE,10,0.03333333333333333,11
13,SD,FALSE,10,0.08333333333333333,11
13,AD,FALSE,10,0.1,11
14,SAD,TRUE,10,0.1375,7
14,SA,TRUE,10,0.11428571428571428,6
14,SD,TRUE,10,0.2571428571428571,6
14,AD,TRUE,10,0.1875,7
14,SAD,FALSE,10,0.1375,7
14,SA,FALSE,10,0.1,6
14,SD,FALSE,10,0.2714285714285714,6
14,AD,FALSE,10,0.2125,7
15,SAD,TRUE,10,0.0,12
15,SA,TRUE,10,0.008333333333333333,11
15,SD,TRUE,10,0.016666666666666666,11
15,AD,TRUE,10,0.1076923076923077,12
15,SAD,FALSE,10,0.0,12
15,SA,FALSE,10,0.008333333333333333,11
15,SD,FALSE,10,0.025,11
15,AD,FALSE,10,0.13846153846153847,12
